time,value
2025-05-19T08:23:22.885353262Z,false
2025-05-19T08:25:16.849785504Z,true
2025-05-19T08:25:20.885432261Z,false
2025-05-19T08:29:03.452312378Z,true
2025-05-19T08:29:10.835411556Z,false
2025-05-19T08:29:27.905405Z,true
2025-05-19T08:29:33.405490003Z,false
2025-05-19T08:29:35.436161703Z,true
2025-05-19T08:29:38.415479471Z,false
2025-05-19T08:30:21.425785361Z,true
2025-05-19T08:30:24.464942732Z,false
2025-05-19T08:31:36.496314862Z,true
2025-05-19T08:31:41.522748581Z,false
2025-05-19T08:31:44.975875707Z,true
2025-05-19T08:31:48.510888674Z,false
2025-05-19T08:31:50.945083145Z,true
2025-05-19T08:31:56.465880823Z,false
2025-05-19T08:32:29.017441835Z,true
2025-05-19T08:32:37.5253319Z,false
2025-05-19T08:32:39.505784597Z,true
2025-05-19T08:32:42.448102015Z,false
2025-05-19T08:32:47.99578084Z,true
2025-05-19T08:32:52.025435473Z,false
2025-05-19T08:32:55.585436112Z,true
2025-05-19T08:33:00.485455805Z,false
2025-05-19T08:33:07.656400691Z,true
2025-05-19T08:33:09.985660221Z,false
2025-05-19T08:33:18.527227663Z,true
2025-05-19T08:33:21.485167093Z,false
2025-05-19T08:33:33.145626095Z,true
2025-05-19T08:33:36.525282591Z,false
2025-05-19T08:34:12.091597675Z,true
2025-05-19T08:34:15.539960285Z,false
2025-05-19T08:34:17.526481071Z,true
2025-05-19T08:34:25.065451054Z,false
2025-05-19T08:34:36.565133962Z,true
2025-05-19T08:34:41.035928431Z,false
2025-05-19T08:34:43.045245722Z,true
2025-05-19T08:34:46.056006085Z,false
2025-05-19T08:35:12.055579005Z,true
2025-05-19T08:35:20.046209406Z,false
2025-05-19T08:35:23.045644975Z,true
2025-05-19T08:35:31.076019609Z,false
2025-05-19T08:35:33.605393227Z,true
2025-05-19T08:35:38.545354181Z,false
2025-05-19T08:35:46.060765916Z,true
2025-05-19T08:35:50.595158582Z,false
2025-05-19T08:36:06.115829692Z,true
2025-05-19T08:36:11.585861481Z,false
2025-05-19T08:36:35.065848711Z,true
2025-05-19T08:36:38.585473952Z,false
2025-05-19T08:36:42.595222114Z,true
2025-05-19T08:36:45.575012649Z,false
2025-05-19T08:37:01.235264716Z,true
2025-05-19T08:37:07.191442213Z,false
2025-05-19T08:37:10.074900233Z,true
2025-05-19T08:37:21.606695439Z,false
2025-05-19T08:37:23.590375072Z,true
2025-05-19T08:37:29.591247509Z,false
2025-05-19T08:37:40.16575749Z,true
2025-05-19T08:37:43.125151223Z,false
2025-05-19T08:37:45.625220864Z,true
2025-05-19T08:37:49.125575818Z,false
2025-05-19T08:37:51.625145072Z,true
2025-05-19T08:37:55.845609499Z,false
2025-05-19T08:38:09.126228941Z,true
2025-05-19T08:38:15.123173942Z,false
2025-05-19T08:38:18.216011502Z,true
2025-05-19T08:38:21.635186072Z,false
2025-05-19T08:38:24.165822292Z,true
2025-05-19T08:38:39.635360751Z,false
2025-05-19T08:38:42.161191362Z,true
